,fecha,institution_id,logged_users
2048,2020-04-02,807,1988
2049,2020-04-03,215,1
2050,2020-04-03,790,8
2051,2020-04-03,1,3
2052,2020-04-03,203,1
2053,2020-04-06,747,10
2054,2020-04-06,783,1
2055,2020-04-07,753,3
2056,2020-04-09,801,14
2057,2020-04-09,774,2
2058,2020-04-09,44,1
2059,2020-04-09,786,1
2060,2020-04-13,811,1
2061,2020-04-13,805,6
2062,2020-04-13,799,237
2063,2020-04-15,809,74
2064,2020-04-16,773,4
2065,2020-04-16,716,1
2066,2020-04-17,13,1
2067,2020-04-18,781,5
2068,2020-04-20,603,1
2069,2020-04-21,382,1
2070,2020-04-22,767,2
2071,2020-04-23,768,2
2072,2020-04-27,536,2
2073,2020-04-30,778,1
2074,2020-05-01,12,92
2075,2020-05-01,807,10278
2076,2020-05-01,653,355
2077,2020-05-01,799,218
2078,2020-05-01,75,1249
2079,2020-05-01,746,5410
2080,2020-05-01,727,4449
2081,2020-05-01,809,151
2082,2020-05-01,677,2363
2083,2020-05-01,801,45
2084,2020-05-01,115,10
2085,2020-05-01,752,488
2086,2020-05-01,782,3615
2087,2020-05-01,728,28
2088,2020-05-01,776,704
2089,2020-05-01,785,876
2090,2020-05-01,708,1319
2091,2020-05-01,541,178
2092,2020-05-01,788,170
2093,2020-05-01,36,68
2094,2020-05-01,741,1762
2095,2020-05-01,761,589
2096,2020-05-02,736,30
2097,2020-05-04,0,10
2098,2020-05-04,778,4
2099,2020-05-04,717,136
2100,2020-05-04,798,445
2101,2020-05-04,48,269
2102,2020-05-05,721,7
2103,2020-05-05,773,1
2104,2020-05-05,779,1
2105,2020-05-06,775,35
2106,2020-05-06,777,7
2107,2020-05-06,769,9
2108,2020-05-08,29,6
2109,2020-05-08,554,7
2110,2020-05-11,762,47
2111,2020-05-11,15,1
2112,2020-05-11,768,8
2113,2020-05-11,804,5
2114,2020-05-11,756,5
2115,2020-05-11,760,2
2116,2020-05-12,774,5
2117,2020-05-12,767,38
2118,2020-05-12,228,4
2119,2020-05-12,805,2
2120,2020-05-14,743,1
2121,2020-05-17,14,9
2122,2020-05-17,1,1
2123,2020-05-20,781,3
2124,2020-05-21,806,2
2125,2020-05-23,687,2
2126,2020-06-01,48,389
2127,2020-06-01,12,499
2128,2020-06-01,727,2981
2129,2020-06-01,653,791
2130,2020-06-01,761,342
2131,2020-06-01,75,533
2132,2020-06-01,746,3313
2133,2020-06-01,782,4186
2134,2020-06-01,677,393
2135,2020-06-01,762,16
2136,2020-06-01,775,39
2137,2020-06-01,807,14334
2138,2020-06-01,708,1335
2139,2020-06-01,798,1032
2140,2020-06-01,752,332
2141,2020-06-01,785,424
2142,2020-06-01,36,83
2143,2020-06-01,776,526
2144,2020-06-01,809,165
2145,2020-06-01,717,117
2146,2020-06-01,799,1338
2147,2020-06-01,741,5899
2148,2020-06-01,768,2
2149,2020-06-02,788,795
2150,2020-06-02,779,4
2151,2020-06-02,812,596
2152,2020-06-02,804,5
2153,2020-06-02,728,78
2154,2020-06-02,115,9
2155,2020-06-02,736,24
2156,2020-06-02,0,10
2157,2020-06-02,786,1
2158,2020-06-02,44,2
2159,2020-06-02,811,13
2160,2020-06-03,760,3
2161,2020-06-03,801,17
2162,2020-06-04,805,3
2163,2020-06-04,764,1
2164,2020-06-05,813,85
2165,2020-06-05,774,7
2166,2020-06-05,767,5
2167,2020-06-05,777,18
2168,2020-06-06,541,486
2169,2020-06-08,743,98
2170,2020-06-08,29,10
2171,2020-06-09,554,13
2172,2020-06-09,756,3
2173,2020-06-10,721,5
2174,2020-06-11,14,7
2175,2020-06-15,791,2
2176,2020-06-17,747,1
2177,2020-06-18,769,9
2178,2020-06-19,783,3
2179,2020-06-19,290,1
2180,2020-06-23,797,1
2181,2020-06-23,814,24
2182,2020-06-23,730,1
2183,2020-06-23,1,1
2184,2020-07-01,752,83
2185,2020-07-01,783,97
2186,2020-07-01,728,114
2187,2020-07-01,708,2273
2188,2020-07-01,798,1222
2189,2020-07-01,785,774
2190,2020-07-01,799,358
2191,2020-07-01,36,72
2192,2020-07-01,760,46
2193,2020-07-01,741,4535
2194,2020-07-01,812,193
2195,2020-07-01,717,169
2196,2020-07-01,48,533
2197,2020-07-01,761,2278
2198,2020-07-01,788,535
2199,2020-07-01,743,118
2200,2020-07-01,813,26
2201,2020-07-01,721,14
2202,2020-07-01,775,54
2203,2020-07-01,807,4093
2204,2020-07-01,653,1800
2205,2020-07-01,12,424
2206,2020-07-01,541,768
2207,2020-07-01,746,3034
2208,2020-07-01,782,3065
2209,2020-07-01,814,19
2210,2020-07-01,727,4172
2211,2020-07-01,776,242
2212,2020-07-01,809,50
2213,2020-07-01,75,1405
2214,2020-07-01,677,275
2215,2020-07-01,797,3
2216,2020-07-02,14,4
2217,2020-07-02,29,10
2218,2020-07-02,736,10
2219,2020-07-02,762,21
2220,2020-07-02,767,5
2221,2020-07-03,554,8
2222,2020-07-03,777,11
2223,2020-07-03,115,37
2224,2020-07-03,769,12
2225,2020-07-03,774,13
2226,2020-07-07,603,1
2227,2020-07-07,804,2
2228,2020-07-07,0,10
2229,2020-07-08,773,4
2230,2020-07-08,781,1
2231,2020-07-09,810,51
2232,2020-07-09,310,1
2233,2020-07-10,811,35
2234,2020-07-11,157,1
2235,2020-07-15,815,39
2236,2020-07-15,756,5
2237,2020-07-18,119,2
2238,2020-07-20,410,285
2239,2020-07-20,458,1
2240,2020-07-20,623,1
2241,2020-07-20,59,2
2242,2020-07-21,816,14
2243,2020-07-21,817,564
2244,2020-07-22,715,1
2245,2020-07-22,779,1
2246,2020-07-22,790,2
2247,2020-07-24,558,1
2248,2020-07-24,497,1
2249,2020-07-24,818,16
2250,2020-07-24,498,1
2251,2020-07-27,290,1
2252,2020-07-30,778,2
2253,2020-07-31,786,1
2254,2020-08-01,48,212
2255,2020-08-01,727,591
2256,2020-08-01,776,161
2257,2020-08-01,807,5777
2258,2020-08-01,809,83
2259,2020-08-01,708,490
2260,2020-08-01,798,842
2261,2020-08-01,785,413
2262,2020-08-01,75,368
2263,2020-08-01,799,555
2264,2020-08-01,115,528
2265,2020-08-01,741,4018
2266,2020-08-01,717,169
2267,2020-08-01,774,17
2268,2020-08-01,653,277
2269,2020-08-01,788,902
2270,2020-08-01,817,1326
2271,2020-08-01,410,60
2272,2020-08-01,743,42
2273,2020-08-01,782,1319
2274,2020-08-01,12,3112
2275,2020-08-01,818,152
2276,2020-08-01,541,286
2277,2020-08-01,746,5210
2278,2020-08-02,761,54
2279,2020-08-02,777,12
2280,2020-08-02,579,3
2281,2020-08-02,677,965
2282,2020-08-03,752,150
2283,2020-08-03,815,43
2284,2020-08-03,736,12
2285,2020-08-03,29,22
2286,2020-08-03,769,8
2287,2020-08-03,816,38
2288,2020-08-03,36,34
2289,2020-08-03,0,17
2290,2020-08-03,812,660
2291,2020-08-03,775,2
2292,2020-08-03,760,13
2293,2020-08-03,813,830
2294,2020-08-04,728,4
2295,2020-08-04,753,2
2296,2020-08-05,814,2
2297,2020-08-05,810,24
2298,2020-08-06,811,1530
2299,2020-08-07,819,2449
2300,2020-08-07,756,5
2301,2020-08-09,779,1
2302,2020-08-09,783,24
2303,2020-08-10,721,4
2304,2020-08-11,797,254
2305,2020-08-11,784,11
2306,2020-08-13,554,9
2307,2020-08-13,781,4
2308,2020-08-14,14,5
2309,2020-08-14,59,2
2310,2020-08-14,715,5
2311,2020-08-14,801,35
2312,2020-08-15,44,1
2313,2020-08-17,691,1
2314,2020-08-17,820,21
2315,2020-08-22,790,1
2316,2020-08-24,786,1
2317,2020-08-25,767,9
2318,2020-08-25,586,2
2319,2020-08-25,804,1
2320,2020-08-26,757,1
2321,2020-08-28,821,36
2322,2020-08-31,15,1
2323,2020-09-01,761,333
2324,2020-09-01,788,869
2325,2020-09-01,817,37
2326,2020-09-01,782,1851
2327,2020-09-01,811,1888
2328,2020-09-01,728,5
2329,2020-09-01,677,2102
2330,2020-09-01,818,97
2331,2020-09-01,746,2596
2332,2020-09-01,783,3
2333,2020-09-01,812,348
2334,2020-09-01,776,534
2335,2020-09-01,708,587
2336,2020-09-01,767,27
2337,2020-09-01,819,1551
2338,2020-09-01,75,168
2339,2020-09-01,752,133
2340,2020-09-01,784,16
2341,2020-09-01,813,20
2342,2020-09-01,807,3944
2343,2020-09-01,717,90
2344,2020-09-01,797,277
2345,2020-09-01,785,619
2346,2020-09-01,36,10
2347,2020-09-01,809,66
2348,2020-09-01,12,2914
2349,2020-09-01,721,9
2350,2020-09-01,798,416
2351,2020-09-01,821,290
2352,2020-09-01,115,501
2353,2020-09-01,48,183
2354,2020-09-01,653,303
2355,2020-09-01,741,4643
2356,2020-09-01,810,18
2357,2020-09-01,541,58
2358,2020-09-01,727,2684
2359,2020-09-01,799,1364
2360,2020-09-02,23,1
2361,2020-09-02,350,1
2362,2020-09-02,815,22
2363,2020-09-02,774,9
2364,2020-09-02,823,155
2365,2020-09-03,824,18
2366,2020-09-03,790,1
2367,2020-09-03,804,2
2368,2020-09-03,820,4
2369,2020-09-03,773,1
2370,2020-09-03,781,7
2371,2020-09-04,775,2
2372,2020-09-04,801,430
2373,2020-09-04,244,1
2374,2020-09-04,729,1
2375,2020-09-04,825,63
2376,2020-09-04,777,11
2377,2020-09-04,410,83
2378,2020-09-04,736,6
2379,2020-09-04,760,28
2380,2020-09-04,786,6
2381,2020-09-05,29,2
2382,2020-09-05,769,9
2383,2020-09-07,0,6
2384,2020-09-08,554,16
2385,2020-09-10,24,6
2386,2020-09-10,586,24
2387,2020-09-11,793,1
2388,2020-09-14,65,1
2389,2020-09-14,68,4
2390,2020-09-14,13,7
2391,2020-09-15,743,5
2392,2020-09-15,762,1
2393,2020-09-17,779,2
2394,2020-09-18,756,1
2395,2020-09-22,816,4
2396,2020-09-24,664,1
2397,2020-09-24,542,2
2398,2020-09-24,826,19
2399,2020-09-24,1,1
2400,2020-09-24,105,1
2401,2020-09-24,605,1
2402,2020-09-25,735,1
2403,2020-09-29,459,1
2404,2020-09-30,157,1
2405,2020-10-01,48,256
2406,2020-10-01,798,526
2407,2020-10-01,821,296
2408,2020-10-01,760,70
2409,2020-10-01,410,364
2410,2020-10-01,810,106
2411,2020-10-01,727,3191
2412,2020-10-01,776,363
2413,2020-10-01,799,617
2414,2020-10-01,823,79
2415,2020-10-01,653,172
2416,2020-10-01,761,251
2417,2020-10-01,746,1205
2418,2020-10-01,785,1125
2419,2020-10-01,811,166
2420,2020-10-01,824,461
2421,2020-10-01,677,845
2422,2020-10-01,818,14
2423,2020-10-01,752,75
2424,2020-10-01,788,446
2425,2020-10-01,812,17
2426,2020-10-01,75,85
2427,2020-10-01,825,345
2428,2020-10-01,708,630
2429,2020-10-01,541,24
2430,2020-10-01,115,429
2431,2020-10-01,782,1578
2432,2020-10-01,807,5698
2433,2020-10-01,717,122
2434,2020-10-01,797,10
2435,2020-10-01,12,3018
2436,2020-10-01,741,7638
2437,2020-10-01,809,581
2438,2020-10-02,816,130
2439,2020-10-02,36,14
2440,2020-10-02,790,17
2441,2020-10-04,767,20
2442,2020-10-04,815,29
2443,2020-10-05,775,4
2444,2020-10-05,819,31
2445,2020-10-05,813,11
2446,2020-10-05,774,5
2447,2020-10-06,459,11
2448,2020-10-07,777,8
2449,2020-10-07,801,8
2450,2020-10-07,804,13
2451,2020-10-08,817,12
2452,2020-10-08,730,1
2453,2020-10-09,586,33
2454,2020-10-09,736,8
2455,2020-10-09,360,1
2456,2020-10-09,827,69
2457,2020-10-12,44,2
2458,2020-10-12,0,3
2459,2020-10-13,728,2
2460,2020-10-13,826,20
2461,2020-10-13,757,10
2462,2020-10-13,783,7
2463,2020-10-14,789,48
2464,2020-10-15,24,23
2465,2020-10-15,784,1
2466,2020-10-17,29,7
2467,2020-10-18,769,5
2468,2020-10-18,756,2
2469,2020-10-19,743,8
2470,2020-10-19,68,1
2471,2020-10-19,795,2
2472,2020-10-19,554,2
2473,2020-10-27,524,3
2474,2020-10-27,46,2
2475,2020-10-28,792,1
2476,2020-10-28,793,2
2477,2020-10-28,794,1
2478,2020-10-28,820,1
2479,2020-10-29,721,1
2480,2020-10-29,828,19
2481,2020-10-29,59,1
2482,2020-10-29,778,2
2483,2020-11-01,821,133
2484,2020-11-01,115,322
2485,2020-11-01,785,847
2486,2020-11-01,727,2929
2487,2020-11-01,809,1005
2488,2020-11-01,410,280
2489,2020-11-01,746,677
2490,2020-11-01,816,10
2491,2020-11-01,677,477
2492,2020-11-01,798,586
2493,2020-11-01,824,1090
2494,2020-11-01,788,698
2495,2020-11-01,817,2
2496,2020-11-01,811,41
2497,2020-11-01,708,483
2498,2020-11-01,825,860
2499,2020-11-01,741,4080
2500,2020-11-01,782,3328
2501,2020-11-01,12,2495
2502,2020-11-01,783,8
2503,2020-11-01,776,1143
2504,2020-11-01,807,5680
2505,2020-11-02,586,131
2506,2020-11-02,815,17
2507,2020-11-02,828,21
2508,2020-11-02,653,492
2509,2020-11-02,810,512
2510,2020-11-02,752,261
2511,2020-11-02,48,163
2512,2020-11-02,769,10
2513,2020-11-02,799,331
2514,2020-11-02,541,102
2515,2020-11-02,789,121
2516,2020-11-02,75,58
2517,2020-11-02,717,114
2518,2020-11-02,760,46
2519,2020-11-02,743,20
2520,2020-11-02,813,91
2521,2020-11-02,827,47
2522,2020-11-03,761,203
2523,2020-11-03,744,1
2524,2020-11-03,797,16
2525,2020-11-03,826,17
2526,2020-11-03,820,1
2527,2020-11-03,721,2
2528,2020-11-04,812,6
2529,2020-11-04,801,3
2530,2020-11-05,728,4
2531,2020-11-05,757,72
2532,2020-11-05,819,20
2533,2020-11-06,830,77
2534,2020-11-06,105,1
2535,2020-11-07,777,2
2536,2020-11-09,29,3
2537,2020-11-09,762,5
2538,2020-11-09,36,4
2539,2020-11-09,767,13
2540,2020-11-09,0,2
2541,2020-11-09,774,5
2542,2020-11-09,24,8
2543,2020-11-10,829,154
2544,2020-11-11,786,171
2545,2020-11-11,554,4
2546,2020-11-15,736,4
2547,2020-11-18,795,1
2548,2020-11-18,794,1
2549,2020-11-24,823,2
2550,2020-11-25,779,2
2551,2020-11-26,781,10
2552,2020-11-29,524,4
2553,2020-12-01,810,1124
2554,2020-12-01,829,428
2555,2020-12-01,653,928
2556,2020-12-01,769,3
2557,2020-12-01,799,573
2558,2020-12-01,824,252
2559,2020-12-01,757,33
2560,2020-12-01,788,449
2561,2020-12-01,75,107
2562,2020-12-01,811,31
2563,2020-12-01,830,30
2564,2020-12-01,677,307
2565,2020-12-01,825,517
2566,2020-12-01,541,18
2567,2020-12-01,760,82
2568,2020-12-01,789,740
2569,2020-12-01,741,3073
2570,2020-12-01,782,2535
2571,2020-12-01,831,237
2572,2020-12-01,708,435
2573,2020-12-01,826,10
2574,2020-12-01,761,100
2575,2020-12-01,819,29
2576,2020-12-01,115,388
2577,2020-12-01,743,12
2578,2020-12-01,813,194
2579,2020-12-01,717,127
2580,2020-12-01,807,2708
2581,2020-12-01,827,6
2582,2020-12-01,797,868
2583,2020-12-01,821,9
2584,2020-12-01,746,663
2585,2020-12-01,785,538
2586,2020-12-01,48,201
2587,2020-12-01,727,1185
2588,2020-12-01,776,1677
2589,2020-12-01,809,692
2590,2020-12-01,12,1900
2591,2020-12-01,586,44
2592,2020-12-01,767,34
2593,2020-12-01,798,361
2594,2020-12-01,823,11
2595,2020-12-01,410,21
2596,2020-12-01,752,124
2597,2020-12-01,786,159
2598,2020-12-02,781,8
2599,2020-12-02,774,10
2600,2020-12-02,44,1
2601,2020-12-03,736,2
2602,2020-12-03,815,5
2603,2020-12-04,0,1
2604,2020-12-04,762,1
2605,2020-12-05,36,15
2606,2020-12-06,783,6
2607,2020-12-06,554,5
2608,2020-12-07,801,8
2609,2020-12-09,29,2
2610,2020-12-09,816,40
2611,2020-12-10,817,1
2612,2020-12-10,818,55
2613,2020-12-10,1,1
2614,2020-12-11,794,1
2615,2020-12-11,828,1
2616,2020-12-13,38,1
2617,2020-12-16,812,2
2618,2020-12-17,775,3
2619,2020-12-18,59,1
2620,2020-12-18,412,1
2621,2020-12-18,98,1
2622,2020-12-18,542,4
2623,2020-12-22,777,10
2624,2020-12-22,310,1
2625,2020-12-23,804,4
2626,2020-12-30,738,7
2627,2020-12-30,773,1
2628,2021-01-01,653,150
2629,2021-01-01,797,236
2630,2021-01-01,824,79
2631,2021-01-01,743,2
2632,2021-01-01,809,366
2633,2021-01-01,677,260
2634,2021-01-01,798,389
2635,2021-01-01,825,338
2636,2021-01-01,746,547
2637,2021-01-01,785,1251
2638,2021-01-01,776,1236
2639,2021-01-01,810,522
2640,2021-01-01,708,469
2641,2021-01-01,799,1331
2642,2021-01-01,818,42
2643,2021-01-01,48,219
2644,2021-01-01,811,15
2645,2021-01-01,738,7
2646,2021-01-01,717,107
2647,2021-01-01,12,490
2648,2021-01-01,115,88
2649,2021-01-01,741,1632
2650,2021-01-01,782,3041
2651,2021-01-01,807,1519
2652,2021-01-02,831,12
2653,2021-01-02,788,353
2654,2021-01-02,819,31
2655,2021-01-02,75,129
2656,2021-01-02,789,74
2657,2021-01-02,813,9
2658,2021-01-03,767,159
2659,2021-01-03,760,55
2660,2021-01-03,727,387
2661,2021-01-04,410,6
2662,2021-01-04,728,7
2663,2021-01-04,830,3
2664,2021-01-04,762,1
2665,2021-01-04,816,6
2666,2021-01-04,752,154
2667,2021-01-04,736,7
2668,2021-01-04,812,10
2669,2021-01-04,829,1651
2670,2021-01-05,36,19
2671,2021-01-05,801,20
2672,2021-01-05,24,3
2673,2021-01-06,541,669
2674,2021-01-06,786,68
2675,2021-01-06,781,14
2676,2021-01-06,804,3
2677,2021-01-07,826,9
2678,2021-01-08,783,4
2679,2021-01-08,828,1
2680,2021-01-09,554,5
2681,2021-01-12,775,5
2682,2021-01-12,0,5
2683,2021-01-12,832,21
2684,2021-01-12,827,1
2685,2021-01-13,821,1
2686,2021-01-14,715,6
2687,2021-01-14,1,12
2688,2021-01-14,757,1
2689,2021-01-15,29,3
2690,2021-01-17,524,2
2691,2021-01-17,730,1
2692,2021-01-19,761,3
2693,2021-01-19,774,2
2694,2021-01-21,768,2
2695,2021-01-22,833,15
2696,2021-01-24,586,1
2697,2021-01-25,815,2
2698,2021-01-26,769,1
2699,2021-01-30,777,2
2700,2021-02-01,541,423
2701,2021-02-01,761,2
2702,2021-02-01,832,74
2703,2021-02-01,36,17
2704,2021-02-01,741,881
2705,2021-02-01,788,340
2706,2021-02-01,825,2053
2707,2021-02-01,767,20
2708,2021-02-01,48,128
2709,2021-02-01,727,385
2710,2021-02-01,653,51
2711,2021-02-01,807,2438
2712,2021-02-01,75,106
2713,2021-02-01,752,306
2714,2021-02-01,782,2466
2715,2021-02-01,677,130
2716,2021-02-01,809,136
2717,2021-02-01,798,386
2718,2021-02-01,829,2711
2719,2021-02-01,12,65
2720,2021-02-01,785,1288
2721,2021-02-01,708,363
2722,2021-02-01,776,444
2723,2021-02-01,810,146
2724,2021-02-01,760,42
2725,2021-02-01,799,560
2726,2021-02-01,786,2
2727,2021-02-01,824,45
2728,2021-02-01,717,111
2729,2021-02-02,833,28
2730,2021-02-02,746,568
2731,2021-02-02,781,2
2732,2021-02-02,774,10
2733,2021-02-02,797,5
2734,2021-02-02,811,9
2735,2021-02-03,775,1
2736,2021-02-03,736,3
2737,2021-02-03,410,1
2738,2021-02-04,801,5
2739,2021-02-04,813,6
2740,2021-02-04,826,2
2741,2021-02-04,818,33
2742,2021-02-04,753,2
2743,2021-02-04,777,2
2744,2021-02-08,554,4
2745,2021-02-08,115,6
2746,2021-02-09,804,3
2747,2021-02-11,721,2
2748,2021-02-12,828,10
2749,2021-02-12,831,1
2750,2021-02-13,0,3
2751,2021-02-13,819,7
2752,2021-02-17,779,1
2753,2021-02-18,29,4
2754,2021-02-18,738,11
2755,2021-02-24,789,1
2756,2021-02-24,817,1
2757,2021-02-26,730,1
2758,2021-03-01,48,195
2759,2021-03-01,799,360
2760,2021-03-01,752,83
2761,2021-03-01,738,10
2762,2021-03-01,717,209
2763,2021-03-01,829,1208
2764,2021-03-01,653,52
2765,2021-03-01,753,1
2766,2021-03-01,788,175
2767,2021-03-01,741,3976
2768,2021-03-01,75,118
2769,2021-03-01,774,4
2770,2021-03-01,661,1
2771,2021-03-01,760,41
2772,2021-03-01,824,56
2773,2021-03-01,12,72
2774,2021-03-01,541,170
2775,2021-03-01,782,2942
2776,2021-03-01,727,1378
2777,2021-03-01,807,6248
2778,2021-03-01,677,2003
2779,2021-03-01,825,719
2780,2021-03-01,746,701
2781,2021-03-01,776,439
2782,2021-03-01,809,154
2783,2021-03-01,832,49
2784,2021-03-01,708,321
2785,2021-03-01,798,311
2786,2021-03-01,826,55
2787,2021-03-01,785,1873
2788,2021-03-01,736,2
2789,2021-03-01,810,99
2790,2021-03-01,833,30
2791,2021-03-02,767,11
2792,2021-03-02,834,16
2793,2021-03-02,36,75
2794,2021-03-02,835,12
2795,2021-03-02,804,2
2796,2021-03-02,789,26
2797,2021-03-02,115,8
2798,2021-03-02,797,161
2799,2021-03-03,786,9
2800,2021-03-03,721,2
2801,2021-03-03,743,39
2802,2021-03-03,818,3
2803,2021-03-03,762,1
2804,2021-03-04,716,1
2805,2021-03-04,0,6
2806,2021-03-04,817,2
2807,2021-03-05,821,4
2808,2021-03-05,830,1
2809,2021-03-05,831,2
2810,2021-03-05,728,7
2811,2021-03-05,240,76
2812,2021-03-07,783,4
2813,2021-03-07,586,14
2814,2021-03-08,761,95
2815,2021-03-09,29,5
2816,2021-03-09,769,18
2817,2021-03-09,801,1
2818,2021-03-10,781,3
2819,2021-03-11,1,1
2820,2021-03-11,775,2
2821,2021-03-11,747,1
2822,2021-03-12,180,1
2823,2021-03-14,410,5
2824,2021-03-14,777,8
2825,2021-03-15,828,4
2826,2021-03-15,46,1
2827,2021-03-16,554,3
2828,2021-03-16,24,8
2829,2021-03-18,811,11
2830,2021-03-18,815,5
2831,2021-03-19,779,1
2832,2021-03-19,819,1
2833,2021-03-22,603,1
2834,2021-03-22,242,1
2835,2021-03-22,43,3
2836,2021-03-25,65,1
2837,2021-03-25,823,1
2838,2021-03-29,44,1
2839,2021-03-29,14,5
2840,2021-04-01,75,62
2841,2021-04-01,727,3324
2842,2021-04-01,12,45
2843,2021-04-01,653,24
2844,2021-04-01,761,1817
2845,2021-04-01,115,42
2846,2021-04-01,746,4228
2847,2021-04-01,782,4476
2848,2021-04-01,832,119
2849,2021-04-01,36,75
2850,2021-04-01,825,794
2851,2021-04-01,677,1617
2852,2021-04-01,797,41
2853,2021-04-01,240,22
2854,2021-04-01,752,108
2855,2021-04-01,776,265
2856,2021-04-01,807,5410
2857,2021-04-01,708,505
2858,2021-04-01,769,19
2859,2021-04-01,798,499
2860,2021-04-01,785,1820
2861,2021-04-01,835,188
2862,2021-04-01,829,2891
2863,2021-04-01,717,221
2864,2021-04-01,799,292
2865,2021-04-01,48,283
2866,2021-04-01,741,4609
2867,2021-04-01,788,638
2868,2021-04-02,811,12
2869,2021-04-03,736,2
2870,2021-04-03,809,44
2871,2021-04-04,743,31
2872,2021-04-04,777,11
2873,2021-04-04,554,11
2874,2021-04-04,760,23
2875,2021-04-05,801,2
2876,2021-04-05,730,1
2877,2021-04-05,775,22
2878,2021-04-05,14,159
2879,2021-04-05,738,4
2880,2021-04-05,810,22
2881,2021-04-05,29,1
2882,2021-04-05,823,3
2883,2021-04-06,31,1
2884,2021-04-06,824,32
2885,2021-04-06,819,4
2886,2021-04-06,783,4
2887,2021-04-06,813,5
2888,2021-04-06,826,104
2889,2021-04-06,0,6
2890,2021-04-07,753,6
2891,2021-04-08,781,8
2892,2021-04-08,805,21
2893,2021-04-08,44,1
2894,2021-04-09,779,2
2895,2021-04-12,812,2
2896,2021-04-13,831,21
2897,2021-04-13,774,4
2898,2021-04-13,821,2
2899,2021-04-14,818,3
2900,2021-04-15,820,72
2901,2021-04-20,757,2
2902,2021-04-20,721,2
2903,2021-04-21,38,1
2904,2021-04-22,27,1
2905,2021-04-22,837,137
2906,2021-04-23,836,14
2907,2021-04-23,773,2
2908,2021-04-24,789,2
2909,2021-04-24,833,2
2910,2021-04-24,410,2
2911,2021-04-24,815,1
2912,2021-04-24,786,1
2913,2021-04-24,816,1
2914,2021-04-24,830,1
2915,2021-04-24,800,1
2916,2021-04-24,817,1
2917,2021-04-27,767,1
2918,2021-04-27,574,1
2919,2021-04-28,13,5
2920,2021-04-28,772,2
2921,2021-05-01,75,105
2922,2021-05-01,799,201
2923,2021-05-01,14,70
2924,2021-05-01,829,1997
2925,2021-05-01,677,709
2926,2021-05-01,761,460
2927,2021-05-01,807,5735
2928,2021-05-01,837,566
2929,2021-05-01,741,2572
2930,2021-05-01,788,107
2931,2021-05-01,708,283
2932,2021-05-01,776,547
2933,2021-05-01,824,23
2934,2021-05-01,809,24
2935,2021-05-01,743,115
2936,2021-05-01,717,180
2937,2021-05-01,825,767
2938,2021-05-01,810,98
2939,2021-05-01,746,5570
2940,2021-05-01,797,11
2941,2021-05-01,727,3291
2942,2021-05-01,782,2112
2943,2021-05-01,48,140
2944,2021-05-01,798,347
2945,2021-05-01,835,826
2946,2021-05-01,785,1944
2947,2021-05-01,820,11
2948,2021-05-02,36,8
2949,2021-05-02,832,173
2950,2021-05-02,12,182
2951,2021-05-03,836,8
2952,2021-05-03,736,3
2953,2021-05-03,115,366
2954,2021-05-03,29,3
2955,2021-05-03,831,298
2956,2021-05-03,541,9
2957,2021-05-03,826,70
2958,2021-05-03,752,243
2959,2021-05-03,653,17
2960,2021-05-04,773,5
2961,2021-05-05,760,23
2962,2021-05-05,775,4
2963,2021-05-05,823,1
2964,2021-05-05,789,2
2965,2021-05-05,828,25
2966,2021-05-06,833,1
2967,2021-05-07,786,1
2968,2021-05-07,767,2
2969,2021-05-11,603,1
2970,2021-05-11,730,1
2971,2021-05-12,586,4
2972,2021-05-16,762,2
2973,2021-05-17,779,1
2974,2021-05-19,0,3
2975,2021-05-24,838,9
2976,2021-05-24,840,41
2977,2021-05-24,44,3
2978,2021-05-26,774,1
2979,2021-05-29,812,1
2980,2021-05-31,841,3
2981,2021-06-01,752,230
2982,2021-06-01,832,101
2983,2021-06-01,48,88
2984,2021-06-01,825,846
2985,2021-06-01,12,510
2986,2021-06-01,810,277
2987,2021-06-01,753,2
2988,2021-06-01,798,1155
2989,2021-06-01,835,120
2990,2021-06-01,54,1
2991,2021-06-01,785,1138
2992,2021-06-01,826,47
2993,2021-06-01,14,423
2994,2021-06-01,776,603
2995,2021-06-01,760,24
2996,2021-06-01,799,221
2997,2021-06-01,837,15
2998,2021-06-01,75,144
2999,2021-06-01,741,3657
3000,2021-06-01,29,6
3001,2021-06-01,717,113
3002,2021-06-01,761,185
3003,2021-06-01,115,545
3004,2021-06-01,743,123
3005,2021-06-01,829,2883
3006,2021-06-01,807,8955
3007,2021-06-01,840,53
3008,2021-06-01,746,1538
3009,2021-06-01,831,23
3010,2021-06-01,727,2708
3011,2021-06-01,782,3602
3012,2021-06-01,824,51
3013,2021-06-01,677,1837
3014,2021-06-01,841,48
3015,2021-06-02,842,15
3016,2021-06-02,708,661
3017,2021-06-02,788,336
3018,2021-06-02,789,2
3019,2021-06-03,774,1
3020,2021-06-03,738,1
3021,2021-06-03,809,10
3022,2021-06-04,786,1
3023,2021-06-06,0,3
3024,2021-06-07,36,6
3025,2021-06-08,721,1
3026,2021-06-09,797,67
3027,2021-06-09,811,5
3028,2021-06-09,586,22
3029,2021-06-09,839,3
3030,2021-06-09,781,2
3031,2021-06-11,801,5
3032,2021-06-14,554,1
3033,2021-06-14,828,19
3034,2021-06-14,813,80
3035,2021-06-14,653,3
3036,2021-06-15,228,60
3037,2021-06-16,736,1
3038,2021-06-16,843,10
